State,District,Schooltype,Schoolrating,SchoolName,Count
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,B - Grade Schools,NIWOT ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,B - Grade Schools,RED HAWK ELEMENTARY,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,B - Grade Schools,EAGLE CREST ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,B - Grade Schools,COLUMBINE ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,B - Grade Schools,BLUE MOUNTAIN ELEMENTARY,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,B - Grade Schools,LEGACY ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,B - Grade Schools,HYGIENE ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,C - Grade Schools,IMAGINE CHARTER,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,C - Grade Schools,FALL RIVER ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,C - Grade Schools,BURLINGTON ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,C - Grade Schools,SANBORN ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,C - Grade Schools,ROCKY MOUNTAIN ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,C - Grade Schools,NORTHRIDGE ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,C - Grade Schools,MOUNTAIN VIEW ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,C - Grade Schools,INDIAN PEAKS ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,C - Grade Schools,FLAGSTAFF CHARTER ACADEMY,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,C - Grade Schools,CENTRAL ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,C - Grade Schools,ALPINE ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,C - Grade Schools,PRAIRIE RIDGE ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,C - Grade Schools,LONGMONT ESTATES ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,C - Grade Schools,LOMA LINDA ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,C - Grade Schools,CENTENNIAL ELEMENTARY,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,D - Grade Schools,MEAD ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,D - Grade Schools,CARBON VALLEY ACADEMY,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,D - Grade Schools,SPANGLER ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Elementary Schools,D - Grade Schools,FREDERICK ELEMENTARY SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,High Schools,A - Grade Schools,TWIN PEAKS CHARTER ACADEMY,1
Colorado,ST VRAIN VALLEY RE 1J,High Schools,B - Grade Schools,LYONS MIDDLE/SENIOR HIGH SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,High Schools,C - Grade Schools,LONGMONT HIGH SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,High Schools,C - Grade Schools,SILVER CREEK HIGH SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,High Schools,C - Grade Schools,NIWOT HIGH SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,High Schools,C - Grade Schools,MEAD HIGH SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,High Schools,C - Grade Schools,SKYLINE HIGH SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,High Schools,C - Grade Schools,FREDERICK SENIOR HIGH SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,High Schools,C - Grade Schools,ERIE HIGH SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Middle Schools,A - Grade Schools,MEAD MIDDLE SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Middle Schools,A - Grade Schools,LYONS MIDDLE/SENIOR HIGH SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Middle Schools,A - Grade Schools,ALTONA MIDDLE SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Middle Schools,B - Grade Schools,WESTVIEW MIDDLE SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Middle Schools,B - Grade Schools,LONGS PEAK MIDDLE SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Middle Schools,B - Grade Schools,ERIE MIDDLE SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Middle Schools,C - Grade Schools,TWIN PEAKS CHARTER ACADEMY,1
Colorado,ST VRAIN VALLEY RE 1J,Middle Schools,C - Grade Schools,SUNSET MIDDLE SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Middle Schools,C - Grade Schools,TRAIL RIDGE MIDDLE SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Middle Schools,C - Grade Schools,HERITAGE MIDDLE SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Middle Schools,C - Grade Schools,COAL RIDGE MIDDLE SCHOOL,1
Colorado,ST VRAIN VALLEY RE 1J,Middle Schools,C - Grade Schools,FLAGSTAFF CHARTER ACADEMY,1
Colorado,ST VRAIN VALLEY RE 1J,Middle Schools,C - Grade Schools,CARBON VALLEY ACADEMY,1
Colorado,ST VRAIN VALLEY RE 1J,Middle Schools,C - Grade Schools,IMAGINE CHARTER,1
Colorado,STEAMBOAT SPRINGS RE-2,Elementary Schools,B - Grade Schools,STRAWBERRY PARK ELEMENTARY SCHOOL,1
Colorado,STEAMBOAT SPRINGS RE-2,Elementary Schools,B - Grade Schools,SODA CREEK ELEMENTARY SCHOOL,1
Colorado,STEAMBOAT SPRINGS RE-2,Elementary Schools,C - Grade Schools,NORTH ROUTT CHARTER SCHOOL,1
Colorado,STEAMBOAT SPRINGS RE-2,High Schools,C - Grade Schools,STEAMBOAT SPRINGS HIGH SCHOOL,1
Colorado,STEAMBOAT SPRINGS RE-2,Middle Schools,A - Grade Schools,NORTH ROUTT CHARTER SCHOOL,1
Colorado,STEAMBOAT SPRINGS RE-2,Middle Schools,B - Grade Schools,STEAMBOAT SPRINGS MIDDLE SCHOOL,1
Colorado,STRASBURG 31J,Elementary Schools,C - Grade Schools,STRASBURG ELEMENTARY SCHOOL,1
Colorado,STRASBURG 31J,High Schools,B - Grade Schools,STRASBURG HIGH SCHOOL,1
Colorado,STRASBURG 31J,Middle Schools,C - Grade Schools,HEMPHILL MIDDLE SCHOOL,1
Colorado,STRATTON R-4,Elementary Schools,D - Grade Schools,STRATTON ELEMENTARY SCHOOL,1
Colorado,STRATTON R-4,High Schools,C - Grade Schools,STRATTON SENIOR HIGH SCHOOL,1
Colorado,STRATTON R-4,Middle Schools,C - Grade Schools,STRATTON MIDDLE SCHOOL,1
Colorado,SUMMIT RE-1,Elementary Schools,B - Grade Schools,FRISCO ELEMENTARY SCHOOL,1
Colorado,SUMMIT RE-1,Elementary Schools,B - Grade Schools,DILLON VALLEY ELEMENTARY SCHOOL,1
Colorado,SUMMIT RE-1,Elementary Schools,B - Grade Schools,BRECKENRIDGE ELEMENTARY SCHOOL,1
Colorado,SUMMIT RE-1,Elementary Schools,C - Grade Schools,SUMMIT COVE ELEMENTARY SCHOOL,1
Colorado,SUMMIT RE-1,Elementary Schools,C - Grade Schools,SILVERTHORNE ELEMENTARY SCHOOL,1
Colorado,SUMMIT RE-1,Elementary Schools,C - Grade Schools,UPPER BLUE ELEMENTARY SCHOOL,1
Colorado,SUMMIT RE-1,High Schools,B - Grade Schools,SUMMIT HIGH SCHOOL,1
Colorado,SUMMIT RE-1,Middle Schools,C - Grade Schools,SUMMIT MIDDLE SCHOOL,1
Colorado,SWINK 33,Elementary Schools,C - Grade Schools,SWINK ELEMENTARY SCHOOL,1
Colorado,SWINK 33,High Schools,A - Grade Schools,SWINK JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,SWINK 33,Middle Schools,C - Grade Schools,SWINK JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,TELLURIDE R-1,Elementary Schools,C - Grade Schools,TELLURIDE ELEMENTARY SCHOOL,1
Colorado,TELLURIDE R-1,High Schools,B - Grade Schools,TELLURIDE HIGH SCHOOL,1
Colorado,TELLURIDE R-1,Middle Schools,B - Grade Schools,TELLURIDE MIDDLE SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,A - Grade Schools,IVY STOCKWELL ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,A - Grade Schools,COYOTE RIDGE ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,B - Grade Schools,STANSBERRY ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,B - Grade Schools,GARFIELD ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,B - Grade Schools,CENTENNIAL ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,B - Grade Schools,BERTHOUD ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,B - Grade Schools,NEW VISION CHARTER SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,C - Grade Schools,WINONA ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,C - Grade Schools,NAMAQUA ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,C - Grade Schools,B F KITCHEN ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,C - Grade Schools,TRUSCOTT ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,C - Grade Schools,PONDEROSA ELEMENTARY,1
Colorado,THOMPSON R2-J,Elementary Schools,C - Grade Schools,LAURENE EDMONDSON ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,C - Grade Schools,COTTONWOOD PLAINS ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,C - Grade Schools,CARRIE MARTIN ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,C - Grade Schools,BIG THOMPSON ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,C - Grade Schools,VAN BUREN ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,C - Grade Schools,LINCOLN ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,C - Grade Schools,MARY BLAIR ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,D - Grade Schools,SARAH MILNER ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,D - Grade Schools,MONROE ELEMENTARY SCHOOL,1
Colorado,THOMPSON R2-J,Elementary Schools,F - Grade Schools,LOVELAND CLASSICAL SCHOOL,1
Colorado,THOMPSON R2-J,High Schools,C - Grade Schools,MOUNTAIN VIEW HIGH SCHOOL,1
Colorado,THOMPSON R2-J,High Schools,C - Grade Schools,THOMPSON VALLEY HIGH SCHOOL,1
Colorado,THOMPSON R2-J,High Schools,C - Grade Schools,LOVELAND HIGH SCHOOL,1
Colorado,THOMPSON R2-J,High Schools,C - Grade Schools,BERTHOUD HIGH SCHOOL,1
Colorado,THOMPSON R2-J,Middle Schools,B - Grade Schools,NEW VISION CHARTER SCHOOL,1
Colorado,THOMPSON R2-J,Middle Schools,C - Grade Schools,WALT CLARK MIDDLE SCHOOL,1
Colorado,THOMPSON R2-J,Middle Schools,C - Grade Schools,BILL REED MIDDLE SCHOOL,1
Colorado,THOMPSON R2-J,Middle Schools,C - Grade Schools,TURNER MIDDLE SCHOOL,1
Colorado,THOMPSON R2-J,Middle Schools,C - Grade Schools,LUCILE ERWIN MIDDLE SCHOOL,1
Colorado,THOMPSON R2-J,Middle Schools,C - Grade Schools,CONRAD BALL MIDDLE SCHOOL,1
Colorado,THOMPSON R2-J,Middle Schools,F - Grade Schools,LOVELAND CLASSICAL SCHOOL,1
Colorado,TRINIDAD 1,Elementary Schools,F - Grade Schools,FISHER'S PEAK ELEMENTARY SCHOOL,1
Colorado,TRINIDAD 1,High Schools,D - Grade Schools,TRINIDAD HIGH SCHOOL,1
Colorado,TRINIDAD 1,Middle Schools,D - Grade Schools,TRINIDAD MIDDLE SCHOOL,1
Colorado,VALLEY RE-1,Elementary Schools,C - Grade Schools,CALICHE ELEMENTARY SCHOOL,1
Colorado,VALLEY RE-1,Elementary Schools,D - Grade Schools,CAMPBELL ELEMENTARY SCHOOL,1
Colorado,VALLEY RE-1,High Schools,B - Grade Schools,CALICHE JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,VALLEY RE-1,High Schools,B - Grade Schools,STERLING HIGH SCHOOL,1
Colorado,VALLEY RE-1,Middle Schools,C - Grade Schools,STERLING MIDDLE SCHOOL,1
Colorado,VALLEY RE-1,Middle Schools,C - Grade Schools,CALICHE JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,VILAS RE-5,Elementary Schools,C - Grade Schools,VILAS ELEMENTARY SCHOOL,1
Colorado,VILAS RE-5,Elementary Schools,F - Grade Schools,V.I.L.A.S. ONLINE SCHOOL,1
Colorado,VILAS RE-5,High Schools,D - Grade Schools,VILAS UNDIVIDED HIGH SCHOOL,1
Colorado,VILAS RE-5,High Schools,F - Grade Schools,V.I.L.A.S. ONLINE SCHOOL,1
Colorado,VILAS RE-5,Middle Schools,D - Grade Schools,VILAS UNDIVIDED HIGH SCHOOL,1
Colorado,VILAS RE-5,Middle Schools,F - Grade Schools,V.I.L.A.S. ONLINE SCHOOL,1
Colorado,WALSH RE-1,Elementary Schools,D - Grade Schools,WALSH ELEMENTARY SCHOOL,1
Colorado,WALSH RE-1,High Schools,C - Grade Schools,WALSH HIGH SCHOOL,1
Colorado,WALSH RE-1,Middle Schools,F - Grade Schools,WALSH HIGH SCHOOL,1
Colorado,WELD COUNTY RE-1,Elementary Schools,C - Grade Schools,PETE MIRICH ELEMENTARY SCHOOL,1
Colorado,WELD COUNTY RE-1,Elementary Schools,C - Grade Schools,PLATTEVILLE ELEMENTARY SCHOOL,1
Colorado,WELD COUNTY RE-1,Elementary Schools,D - Grade Schools,GILCREST ELEMENTARY SCHOOL,1
Colorado,WELD COUNTY RE-1,High Schools,C - Grade Schools,VALLEY HIGH SCHOOL,1
Colorado,WELD COUNTY RE-1,Middle Schools,C - Grade Schools,SOUTH VALLEY MIDDLE SCHOOL,1
Colorado,WELD COUNTY RE-1,Middle Schools,C - Grade Schools,NORTH VALLEY MIDDLE SCHOOL,1
Colorado,WELD COUNTY S/D RE-8,Elementary Schools,C - Grade Schools,LEO WILLIAM BUTLER ELEMENTARY SCHOOL,1
Colorado,WELD COUNTY S/D RE-8,Elementary Schools,D - Grade Schools,TWOMBLY ELEMENTARY SCHOOL,1
Colorado,WELD COUNTY S/D RE-8,High Schools,C - Grade Schools,FORT LUPTON HIGH SCHOOL,1
Colorado,WELD COUNTY S/D RE-8,Middle Schools,C - Grade Schools,FORT LUPTON MIDDLE SCHOOL,1
Colorado,WELDON VALLEY RE-20(J),Elementary Schools,C - Grade Schools,WELDON VALLEY ELEMENTARY SCHOOL,1
Colorado,WELDON VALLEY RE-20(J),High Schools,D - Grade Schools,WELDON VALLEY HIGH SCHOOL,1
Colorado,WELDON VALLEY RE-20(J),Middle Schools,B - Grade Schools,WELDON VALLEY JUNIOR HIGH SCHOOL,1
Colorado,WEST END RE-2,Elementary Schools,B - Grade Schools,PARADOX VALLEY CHARTER SCHOOL,1
Colorado,WEST END RE-2,Elementary Schools,D - Grade Schools,NATURITA ELEMENTARY & MIDDLE SCHOOL,1
Colorado,WEST END RE-2,High Schools,D - Grade Schools,NUCLA HIGH SCHOOL,1
Colorado,WEST END RE-2,Middle Schools,B - Grade Schools,PARADOX VALLEY CHARTER SCHOOL,1
Colorado,WEST END RE-2,Middle Schools,D - Grade Schools,NATURITA ELEMENTARY & MIDDLE SCHOOL,1
Colorado,WEST GRAND 1-JT.,Elementary Schools,C - Grade Schools,WEST GRAND ELEMENTARY SCHOOL,1
Colorado,WEST GRAND 1-JT.,High Schools,B - Grade Schools,WEST GRAND HIGH SCHOOL,1
Colorado,WEST GRAND 1-JT.,Middle Schools,C - Grade Schools,WEST GRAND MIDDLE SCHOOL,1
Colorado,WESTMINSTER 50,Elementary Schools,A - Grade Schools,SUNSET RIDGE ELEMENTARY SCHOOL,1
Colorado,WESTMINSTER 50,Elementary Schools,A - Grade Schools,MESA ELEMENTARY SCHOOL,1
Colorado,WESTMINSTER 50,Elementary Schools,B - Grade Schools,SKYLINE VISTA ELEMENTARY SCHOOL,1
Colorado,WESTMINSTER 50,Elementary Schools,B - Grade Schools,FLYNN ELEMENTARY SCHOOL,1
Colorado,WESTMINSTER 50,Elementary Schools,B - Grade Schools,FRANCIS M. DAY ELEMENTARY SCHOOL,1
Colorado,WESTMINSTER 50,Elementary Schools,C - Grade Schools,WESTMINSTER ELEMENTARY SCHOOL,1
Colorado,WESTMINSTER 50,Elementary Schools,C - Grade Schools,SHERRELWOOD ELEMENTARY SCHOOL,1
Colorado,WESTMINSTER 50,Elementary Schools,C - Grade Schools,HARRIS PARK ELEMENTARY SCHOOL,1
Colorado,WESTMINSTER 50,Elementary Schools,C - Grade Schools,FAIRVIEW ELEMENTARY SCHOOL,1
Colorado,WESTMINSTER 50,Elementary Schools,C - Grade Schools,CROWN POINTE CHARTER ACADEMY,1
Colorado,WESTMINSTER 50,Elementary Schools,C - Grade Schools,TENNYSON KNOLLS ELEMENTARY SCHOOL,1
Colorado,WESTMINSTER 50,Elementary Schools,C - Grade Schools,JOSEPHINE HODGKINS ELEMENTARY SCHOOL,1
Colorado,WESTMINSTER 50,Elementary Schools,D - Grade Schools,CLARA E. METZ ELEMENTARY SCHOOL,1
Colorado,WESTMINSTER 50,High Schools,C - Grade Schools,WESTMINSTER HIGH SCHOOL,1
Colorado,WESTMINSTER 50,Middle Schools,C - Grade Schools,CROWN POINTE CHARTER ACADEMY,1
Colorado,WESTMINSTER 50,Middle Schools,D - Grade Schools,SHAW HEIGHTS MIDDLE SCHOOL,1
Colorado,WESTMINSTER 50,Middle Schools,D - Grade Schools,IVER C. RANUM MIDDLE SCHOOL,1
Colorado,WESTMINSTER 50,Middle Schools,D - Grade Schools,M. SCOTT CARPENTER MIDDLE SCHOOL,1
Colorado,WIDEFIELD 3,Elementary Schools,C - Grade Schools,WEBSTER ELEMENTARY SCHOOL,1
Colorado,WIDEFIELD 3,Elementary Schools,C - Grade Schools,SUNRISE ELEMENTARY SCHOOL,1
Colorado,WIDEFIELD 3,Elementary Schools,C - Grade Schools,VENETUCCI ELEMENTARY SCHOOL,1
Colorado,WIDEFIELD 3,Elementary Schools,C - Grade Schools,MARTIN LUTHER KING JR ELEMENTARY SCHOOL,1
Colorado,WIDEFIELD 3,Elementary Schools,C - Grade Schools,JAMES MADISON CHARTER ACADEMY SCHOOL,1
Colorado,WIDEFIELD 3,Elementary Schools,C - Grade Schools,FRENCH ELEMENTARY SCHOOL,1
Colorado,WIDEFIELD 3,Elementary Schools,C - Grade Schools,WIDEFIELD ELEMENTARY SCHOOL,1
Colorado,WIDEFIELD 3,Elementary Schools,D - Grade Schools,PINELLO ELEMENTARY SCHOOL,1
Colorado,WIDEFIELD 3,Elementary Schools,D - Grade Schools,TALBOTT ELEMENTARY SCHOOL,1
Colorado,WIDEFIELD 3,High Schools,D - Grade Schools,WIDEFIELD HIGH SCHOOL,1
Colorado,WIDEFIELD 3,High Schools,D - Grade Schools,MESA RIDGE HIGH SCHOOL,1
Colorado,WIDEFIELD 3,Middle Schools,C - Grade Schools,WATSON JUNIOR HIGH SCHOOL,1
Colorado,WIDEFIELD 3,Middle Schools,C - Grade Schools,SPROUL JUNIOR HIGH SCHOOL,1
Colorado,WIDEFIELD 3,Middle Schools,C - Grade Schools,JANITELL JUNIOR HIGH SCHOOL,1
Colorado,WIGGINS RE-50(J),Elementary Schools,B - Grade Schools,WIGGINS ELEMENTARY SCHOOL,1
Colorado,WIGGINS RE-50(J),High Schools,C - Grade Schools,WIGGINS HIGH SCHOOL,1
Colorado,WIGGINS RE-50(J),Middle Schools,C - Grade Schools,WIGGINS MIDDLE SCHOOL,1
Colorado,WILEY RE-13 JT,Elementary Schools,B - Grade Schools,WILEY ELEMENTARY SCHOOL,1
Colorado,WILEY RE-13 JT,High Schools,C - Grade Schools,WILEY JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,WILEY RE-13 JT,Middle Schools,C - Grade Schools,WILEY JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,WINDSOR RE-4,Elementary Schools,C - Grade Schools,RANGE VIEW ELEMENTARY,1
Colorado,WINDSOR RE-4,Elementary Schools,C - Grade Schools,SKYVIEW ELEMENTARY SCHOOL,1
Colorado,WINDSOR RE-4,Elementary Schools,C - Grade Schools,MOUNTAIN VIEW ELEMENTARY SCHOOL,1
Colorado,WINDSOR RE-4,Elementary Schools,C - Grade Schools,GRANDVIEW ELEMENTARY SCHOOL,1
Colorado,WINDSOR RE-4,Elementary Schools,F - Grade Schools,WINDSOR CHARTER ACADEMY,1
Colorado,WINDSOR RE-4,High Schools,F - Grade Schools,WINDSOR HIGH SCHOOL,1
Colorado,WINDSOR RE-4,Middle Schools,C - Grade Schools,WINDSOR MIDDLE SCHOOL,1
Colorado,WINDSOR RE-4,Middle Schools,C - Grade Schools,SEVERANCE MIDDLE SCHOOL,1
Colorado,WINDSOR RE-4,Middle Schools,C - Grade Schools,WINDSOR CHARTER ACADEMY,1
Colorado,WOODLAND PARK RE-2,Elementary Schools,C - Grade Schools,COLUMBINE ELEMENTARY SCHOOL,1
Colorado,WOODLAND PARK RE-2,Elementary Schools,C - Grade Schools,SUMMIT ELEMENTARY SCHOOL,1
Colorado,WOODLAND PARK RE-2,Elementary Schools,D - Grade Schools,GATEWAY ELEMENTARY SCHOOL,1
Colorado,WOODLAND PARK RE-2,High Schools,C - Grade Schools,WOODLAND PARK HIGH SCHOOL,1
Colorado,WOODLAND PARK RE-2,Middle Schools,C - Grade Schools,WOODLAND PARK MIDDLE SCHOOL,1
Colorado,WOODLIN R-104,Elementary Schools,C - Grade Schools,WOODLIN ELEMENTARY SCHOOL,1
Colorado,WOODLIN R-104,High Schools,A - Grade Schools,WOODLIN UNDIVIDED HIGH SCHOOL,1
Colorado,WOODLIN R-104,Middle Schools,C - Grade Schools,WOODLIN UNDIVIDED HIGH SCHOOL,1
Colorado,WRAY RD-2,Elementary Schools,B - Grade Schools,WRAY ELEMENTARY SCHOOL,1
Colorado,WRAY RD-2,Elementary Schools,F - Grade Schools,BUCHANAN MIDDLE SCHOOL,1
Colorado,WRAY RD-2,High Schools,C - Grade Schools,WRAY HIGH SCHOOL,1
Colorado,WRAY RD-2,Middle Schools,C - Grade Schools,BUCHANAN MIDDLE SCHOOL,1
Colorado,YUMA 1,Elementary Schools,A - Grade Schools,KENNETH P MORRIS ELEMENTARY SCHOOL,1
Colorado,YUMA 1,Elementary Schools,C - Grade Schools,YUMA MIDDLE SCHOOL,1
Colorado,YUMA 1,High Schools,C - Grade Schools,YUMA HIGH SCHOOL,1
Colorado,YUMA 1,Middle Schools,A - Grade Schools,YUMA MIDDLE SCHOOL,1
